oneShot,OSTrial,cond,shiftMag,exp,participant,group,compTrial,compensation
-26.1175134662054,8,up,125,noisyfb,sp131,noisy,7,-50.0337618582577
-17.9064802657495,23,up,125,noisyfb,sp131,noisy,22,3.3375658818833
-33.2437098877898,25,up,125,noisyfb,sp131,noisy,24,18.3074807013293
-50.7740373642577,43,up,125,noisyfb,sp131,noisy,42,-24.1744398460457
-9.92066821684051,56,up,125,noisyfb,sp131,noisy,55,NaN
-50.5826627739556,101,up,125,noisyfb,sp131,noisy,100,4.3384140417022
-11.2157407828371,131,up,125,noisyfb,sp131,noisy,130,-27.8018196057947
-55.7757897113698,146,up,125,noisyfb,sp131,noisy,145,-14.9665808844067
15.2545356085364,176,up,125,noisyfb,sp131,noisy,175,5.71324626262804
-29.1752917018375,193,up,125,noisyfb,sp131,noisy,192,-81.4112035022602
6.30473178889398,207,up,125,noisyfb,sp131,noisy,206,26.8597502931953
-33.5645031848837,10,up,125,noisyfb,sp131,noisy,9,-31.6670525382499
-35.0458552476493,29,up,125,noisyfb,sp131,noisy,28,-2.25756732999396
-49.5269245035953,33,up,125,noisyfb,sp131,noisy,32,-8.06894146180009
-35.4339802929019,64,up,125,noisyfb,sp131,noisy,63,-10.1568137500592
-8.92016147279521,82,up,125,noisyfb,sp131,noisy,81,47.1554327262172
2.34735709873612,92,up,125,noisyfb,sp131,noisy,91,31.4318208116348
-13.5354946574962,110,up,125,noisyfb,sp131,noisy,109,13.3155334697229
18.3399093082331,112,up,125,noisyfb,sp131,noisy,111,-15.9960820537286
21.6375989012371,129,up,125,noisyfb,sp131,noisy,128,-18.4247519402676
-0.922666313897573,144,up,125,noisyfb,sp131,noisy,143,-26.0649133042943
-29.0552840640392,150,up,125,noisyfb,sp131,noisy,149,-26.253563277661
3.50064005291739,155,up,125,noisyfb,sp131,noisy,154,-35.9784571513498
5.71307195696174,179,up,125,noisyfb,sp131,noisy,178,-44.1242091664733
-78.9109104096208,31,up,125,noisyfb,sp131,noisy,30,-41.4811257099799
-42.9786061126452,38,up,125,noisyfb,sp131,noisy,37,-57.1331661608304
-57.4836619310268,41,up,125,noisyfb,sp131,noisy,40,13.3459190890949
-13.4362701437121,59,up,125,noisyfb,sp131,noisy,58,-20.2559493384142
-70.0169044029246,66,up,125,noisyfb,sp131,noisy,65,-21.1872968590369
14.9184683184932,71,up,125,noisyfb,sp131,noisy,70,-13.5883031925417
-73.9973303121384,80,up,125,noisyfb,sp131,noisy,79,2.93364745014602
7.11770355170005,115,up,125,noisyfb,sp131,noisy,114,7.9619971234886
6.05651675952707,119,up,125,noisyfb,sp131,noisy,118,4.0974040810329
4.65283681908711,124,up,125,noisyfb,sp131,noisy,123,1.66244011923603
33.1367318022822,136,up,125,noisyfb,sp131,noisy,135,-15.1936117657267
1.1890655804319,159,up,125,noisyfb,sp131,noisy,158,0.114226517367326
23.4891267566753,168,up,125,noisyfb,sp131,noisy,167,-47.5583915604362
32.2937029143007,190,up,125,noisyfb,sp131,noisy,189,-32.6021972785463
53.1940599625985,218,up,125,noisyfb,sp131,noisy,217,0.283438325010325
-3.92692466448676,3,down,-125,noisyfb,sp131,noisy,2,-31.2250811125144
-17.4249658393123,5,down,-125,noisyfb,sp131,noisy,4,15.73599310099
-37.0585660812942,14,down,-125,noisyfb,sp131,noisy,13,-0.479299224323012
12.0876599927631,21,down,-125,noisyfb,sp131,noisy,20,-41.5012556265025
0.0968835230917951,69,down,-125,noisyfb,sp131,noisy,68,37.3533876304285
-5.14022070136331,86,down,-125,noisyfb,sp131,noisy,85,-6.09243707213365
42.9891049652128,89,down,-125,noisyfb,sp131,noisy,88,24.3698174719019
14.5990439396613,96,down,-125,noisyfb,sp131,noisy,95,29.2365086536306
57.2508487958853,103,down,-125,noisyfb,sp131,noisy,102,37.7295635279383
-7.25875216999765,165,down,-125,noisyfb,sp131,noisy,164,13.4893747855462
17.6382743012084,173,down,-125,noisyfb,sp131,noisy,172,37.0316731408211
9.53444411560284,188,down,-125,noisyfb,sp131,noisy,187,21.3617138356895
4.05516059900909,211,down,-125,noisyfb,sp131,noisy,210,45.5689701702438
33.733111607411,222,down,-125,noisyfb,sp131,noisy,221,46.28228193588
21.0350648888349,224,down,-125,noisyfb,sp131,noisy,223,53.7147221602073
42.8127683923763,231,down,-125,noisyfb,sp131,noisy,230,37.7796221648674
-38.5912159974023,16,down,-125,noisyfb,sp131,noisy,15,47.6890728246057
-26.3635722423349,48,down,-125,noisyfb,sp131,noisy,47,-49.1339484606053
-61.7819491355342,61,down,-125,noisyfb,sp131,noisy,60,13.2050567736786
-23.5666965349025,75,down,-125,noisyfb,sp131,noisy,74,36.5456110915681
14.1441850840052,94,down,-125,noisyfb,sp131,noisy,93,21.7477614625575
38.7667445704268,122,down,-125,noisyfb,sp131,noisy,121,17.7813198852684
3.40599750897962,171,down,-125,noisyfb,sp131,noisy,170,12.4844684469174
3.44454258473453,183,down,-125,noisyfb,sp131,noisy,182,-5.51266549508757
29.0262460674968,204,down,-125,noisyfb,sp131,noisy,203,-18.6740633284615
24.5389453565673,213,down,-125,noisyfb,sp131,noisy,212,48.7721763996948
9.72329344888838,215,down,-125,noisyfb,sp131,noisy,214,61.0614752678215
17.9095191774529,238,down,-125,noisyfb,sp131,noisy,237,15.9501720554587
2.68523771494731,53,down,-125,noisyfb,sp131,noisy,52,-6.41620600973777
-22.1191721962709,106,down,-125,noisyfb,sp131,noisy,105,24.0417479495895
65.1190543256575,108,down,-125,noisyfb,sp131,noisy,107,-5.52448475305169
2.63974236891331,133,down,-125,noisyfb,sp131,noisy,132,-34.2811890041623
31.3146375883502,139,down,-125,noisyfb,sp131,noisy,138,-7.43719419457436
-16.6380178756928,152,down,-125,noisyfb,sp131,noisy,151,33.9764812399572
-2.0920693201642,163,down,-125,noisyfb,sp131,noisy,162,-10.726753258817
21.2364254412957,197,down,-125,noisyfb,sp131,noisy,196,18.4667236207878
-28.4559345553658,200,down,-125,noisyfb,sp131,noisy,199,37.3380980557888
66.7962263135366,228,down,-125,noisyfb,sp131,noisy,227,63.3980451179301
-2.4783894784083,234,down,-125,noisyfb,sp131,noisy,233,21.3404476319197
71.5153984097763,16,up,125,noisyfb,sp039,noisy,15,15.088816086744
30.3768983614844,18,up,125,noisyfb,sp039,noisy,17,23.2067708659386
-15.4123186508302,90,up,125,noisyfb,sp039,noisy,89,2.43990839050442
-7.15539300019463,112,up,125,noisyfb,sp039,noisy,111,-6.14099874963568
23.7039015235442,151,up,125,noisyfb,sp039,noisy,150,-61.0976210274877
7.86103274966697,162,up,125,noisyfb,sp039,noisy,161,-13.3655580284649
-5.38409775259068,170,up,125,noisyfb,sp039,noisy,169,-27.4163000162733
10.6832290272714,194,up,125,noisyfb,sp039,noisy,193,-43.7786480254184
-35.7796964196984,199,up,125,noisyfb,sp039,noisy,198,-49.8035393569063
-29.9586448676173,207,up,125,noisyfb,sp039,noisy,206,-16.6662665767655
56.0869182461062,12,up,125,noisyfb,sp039,noisy,11,40.3585671364574
15.0221833220797,51,up,125,noisyfb,sp039,noisy,50,-2.6272967428709
23.6064343936208,75,up,125,noisyfb,sp039,noisy,74,-11.6406233153197
-25.9684721187422,78,up,125,noisyfb,sp039,noisy,77,10.3988169097018
9.4621538073713,97,up,125,noisyfb,sp039,noisy,96,2.46961067941554
6.17865615172946,103,up,125,noisyfb,sp039,noisy,102,25.8528975526626
15.7944713856013,114,up,125,noisyfb,sp039,noisy,113,7.53197240533662
-12.4852779410228,135,up,125,noisyfb,sp039,noisy,134,1.90772524586526
-40.673705342684,137,up,125,noisyfb,sp039,noisy,136,-14.74391691512
-7.37660556732901,155,up,125,noisyfb,sp039,noisy,154,-80.7256170259878
-12.6647195984043,158,up,125,noisyfb,sp039,noisy,157,-57.5861870842572
11.6299329131496,165,up,125,noisyfb,sp039,noisy,164,-69.9512288062698
23.5808469112291,184,up,125,noisyfb,sp039,noisy,183,13.3336172811566
46.7785719952081,14,up,125,noisyfb,sp039,noisy,13,11.6101008951963
68.4270790340178,27,up,125,noisyfb,sp039,noisy,26,22.2267882248514
23.9769143146696,31,up,125,noisyfb,sp039,noisy,30,22.8804276867315
33.7191642121442,37,up,125,noisyfb,sp039,noisy,36,35.2143191224163
9.94972520542702,48,up,125,noisyfb,sp039,noisy,47,1.59380040190346
34.7465483510824,53,up,125,noisyfb,sp039,noisy,52,-1.79726779697193
2.79518828942553,58,up,125,noisyfb,sp039,noisy,57,37.9566728497246
42.2500919399329,63,up,125,noisyfb,sp039,noisy,62,-5.99906787517719
59.9439048906597,108,up,125,noisyfb,sp039,noisy,107,-20.4882199746835
27.4336319248733,123,up,125,noisyfb,sp039,noisy,122,6.66997398703691
-12.3704334174439,125,up,125,noisyfb,sp039,noisy,124,-17.2303771009108
30.9419138410601,146,up,125,noisyfb,sp039,noisy,145,-24.5290609655896
34.2567356778666,153,up,125,noisyfb,sp039,noisy,152,-62.0162765040116
11.4710947082794,173,up,125,noisyfb,sp039,noisy,172,13.4892072437183
-53.0499726362095,180,up,125,noisyfb,sp039,noisy,179,-19.3778296417845
21.3959012814452,191,up,125,noisyfb,sp039,noisy,190,-22.4403701566077
-67.4986267816958,210,up,125,noisyfb,sp039,noisy,209,-21.8468218934947
56.145236361768,3,down,-125,noisyfb,sp039,noisy,2,44.7548470843315
38.3062426514744,46,down,-125,noisyfb,sp039,noisy,45,-2.45541993193383
45.3247104891891,60,down,-125,noisyfb,sp039,noisy,59,-14.3105062498653
-15.5080673864237,65,down,-125,noisyfb,sp039,noisy,64,23.9324873020809
-17.5667277770245,67,down,-125,noisyfb,sp039,noisy,66,14.3023013183977
35.0837399259048,100,down,-125,noisyfb,sp039,noisy,99,40.2025354715101
-14.8372687842201,118,down,-125,noisyfb,sp039,noisy,117,22.610312116986
-15.7896711519639,132,down,-125,noisyfb,sp039,noisy,131,-4.82738512182554
-16.2188553933897,175,down,-125,noisyfb,sp039,noisy,174,-14.3088653980069
-24.5204670969452,215,down,-125,noisyfb,sp039,noisy,214,9.98930499452252
-15.7318483730305,222,down,-125,noisyfb,sp039,noisy,221,1.10788657437034
-41.9875085146289,226,down,-125,noisyfb,sp039,noisy,225,7.23331263082764
28.7606636053066,240,down,-125,noisyfb,sp039,noisy,239,15.2965211909
47.2597792638829,5,down,-125,noisyfb,sp039,noisy,4,10.3025514831597
62.1304497755739,9,down,-125,noisyfb,sp039,noisy,8,93.1086287470127
20.9905242287657,22,down,-125,noisyfb,sp039,noisy,21,-37.8380473340147
24.0261052824024,24,down,-125,noisyfb,sp039,noisy,23,2.05220254138247
35.4077796147546,35,down,-125,noisyfb,sp039,noisy,34,27.7776410335367
14.4972354423599,43,down,-125,noisyfb,sp039,noisy,42,-10.1654021328146
11.0984085749432,82,down,-125,noisyfb,sp039,noisy,81,4.8334973986897
0.824140677880909,93,down,-125,noisyfb,sp039,noisy,92,11.1986190648006
-3.57923736768163,106,down,-125,noisyfb,sp039,noisy,105,16.6163256212884
-2.88863845323004,129,down,-125,noisyfb,sp039,noisy,128,13.1835328580092
-2.1009501012622,139,down,-125,noisyfb,sp039,noisy,138,-24.9483792940926
1.31902021986408,188,down,-125,noisyfb,sp039,noisy,187,1.69083673391181
-2.86621231711702,197,down,-125,noisyfb,sp039,noisy,196,-35.7832392973064
26.4754365127601,219,down,-125,noisyfb,sp039,noisy,218,-2.98561571210607
-15.2200691895877,233,down,-125,noisyfb,sp039,noisy,232,15.8818750177685
-29.7598655876836,236,down,-125,noisyfb,sp039,noisy,235,17.4474947042408
3.01817053362177,29,down,-125,noisyfb,sp039,noisy,28,62.1400669639406
2.25628837548329,41,down,-125,noisyfb,sp039,noisy,40,14.7511211918347
56.2000901934893,71,down,-125,noisyfb,sp039,noisy,70,-12.417256713287
-12.8806414937004,73,down,-125,noisyfb,sp039,noisy,72,-35.7449155476095
34.9893111381361,85,down,-125,noisyfb,sp039,noisy,84,5.4344597665501
2.32012672290567,144,down,-125,noisyfb,sp039,noisy,143,-39.7924384395541
-15.756966314324,149,down,-125,noisyfb,sp039,noisy,148,-0.97924830172128
-29.8880195540799,178,down,-125,noisyfb,sp039,noisy,177,-30.9848447625052
-43.1833982867441,205,down,-125,noisyfb,sp039,noisy,204,1.42834729527254
-50.0992313997513,213,down,-125,noisyfb,sp039,noisy,212,-15.3376129181002
12.4825604964979,231,down,-125,noisyfb,sp039,noisy,230,-3.6766400392093
49.1777105234443,8,up,125,noisyfb,sp134,noisy,7,-7.48081441677062
41.2406671123198,23,up,125,noisyfb,sp134,noisy,22,2.6879972346117
31.7339303532381,25,up,125,noisyfb,sp134,noisy,24,-4.53413050426801
12.5280077832612,43,up,125,noisyfb,sp134,noisy,42,-56.2165133587734
22.6436470842017,56,up,125,noisyfb,sp134,noisy,55,-48.3059116608946
35.3072858076736,101,up,125,noisyfb,sp134,noisy,100,1.35948515531717
15.4747451557811,131,up,125,noisyfb,sp134,noisy,130,12.372186924916
-27.5512978118259,146,up,125,noisyfb,sp134,noisy,145,30.2906768379156
-14.5249637492985,176,up,125,noisyfb,sp134,noisy,175,5.57633991708124
21.2829217965094,193,up,125,noisyfb,sp134,noisy,192,-18.8319117815566
16.5071728518982,207,up,125,noisyfb,sp134,noisy,206,-51.7904658527273
24.5204654085035,10,up,125,noisyfb,sp134,noisy,9,-100.00860922314
47.2601286772314,29,up,125,noisyfb,sp134,noisy,28,-16.1877007863483
17.9241117878046,33,up,125,noisyfb,sp134,noisy,32,-38.6079104335949
51.8028940586035,64,up,125,noisyfb,sp134,noisy,63,9.21789869587688
-16.1026548242073,82,up,125,noisyfb,sp134,noisy,81,-38.8977831639635
29.604689438583,92,up,125,noisyfb,sp134,noisy,91,-16.4117373106271
24.1868410795899,110,up,125,noisyfb,sp134,noisy,109,-46.3094145025483
46.9322109383055,112,up,125,noisyfb,sp134,noisy,111,-8.30624115164897
20.0809841378542,129,up,125,noisyfb,sp134,noisy,128,19.6565173639933
6.19618390762716,144,up,125,noisyfb,sp134,noisy,143,35.5458077653298
-9.95963800061979,150,up,125,noisyfb,sp134,noisy,149,-60.8446305203309
2.97253136116516,155,up,125,noisyfb,sp134,noisy,154,-1.63840786899654
18.0396716294892,179,up,125,noisyfb,sp134,noisy,178,14.2435259232579
37.5558431942737,18,up,125,noisyfb,sp134,noisy,17,47.1211844066494
-4.32001453612692,31,up,125,noisyfb,sp134,noisy,30,-51.3345580717386
-23.9862643630883,38,up,125,noisyfb,sp134,noisy,37,-5.34446937234525
-22.3569105862637,41,up,125,noisyfb,sp134,noisy,40,-23.01356734058
-20.0102475496996,59,up,125,noisyfb,sp134,noisy,58,25.1121402710816
4.80581222211142,66,up,125,noisyfb,sp134,noisy,65,-12.8119538371214
-18.790191191041,71,up,125,noisyfb,sp134,noisy,70,-30.0312052150646
-8.47558040364485,80,up,125,noisyfb,sp134,noisy,79,1.74242077431044
-9.48539310151807,115,up,125,noisyfb,sp134,noisy,114,-41.3539233382998
-23.1748040792923,119,up,125,noisyfb,sp134,noisy,118,-14.0371400869736
-40.3121978366239,124,up,125,noisyfb,sp134,noisy,123,17.5776015619233
-15.6821223304109,136,up,125,noisyfb,sp134,noisy,135,12.0198607876944
-4.25153229147361,159,up,125,noisyfb,sp134,noisy,158,-11.8278863833576
7.7110421307509,168,up,125,noisyfb,sp134,noisy,167,17.0114686018216
16.9980551756016,190,up,125,noisyfb,sp134,noisy,189,32.2142454778594
-5.66603216164832,218,up,125,noisyfb,sp134,noisy,217,-23.7428434479596
21.3551093224748,3,down,-125,noisyfb,sp134,noisy,2,34.6276031867569
10.0509980427801,5,down,-125,noisyfb,sp134,noisy,4,13.0372679484744
37.3988224440302,14,down,-125,noisyfb,sp134,noisy,13,-8.77102502316691
50.0409264163406,21,down,-125,noisyfb,sp134,noisy,20,23.4794072397814
13.9745248100161,69,down,-125,noisyfb,sp134,noisy,68,21.5206132853849
6.72776959629122,86,down,-125,noisyfb,sp134,noisy,85,10.329121243054
27.7995732236094,89,down,-125,noisyfb,sp134,noisy,88,25.411238535554
18.9390614162205,96,down,-125,noisyfb,sp134,noisy,95,-17.228773212572
16.3113217618326,103,down,-125,noisyfb,sp134,noisy,102,12.4711974879945
-38.1016430809798,165,down,-125,noisyfb,sp134,noisy,164,17.3744069676285
1.90989666056333,173,down,-125,noisyfb,sp134,noisy,172,31.0281161477902
53.0126152885033,188,down,-125,noisyfb,sp134,noisy,187,31.070861781886
6.83325210651795,211,down,-125,noisyfb,sp134,noisy,210,20.1562067982556
6.32024197282507,222,down,-125,noisyfb,sp134,noisy,221,54.6503217361832
17.5766503934797,224,down,-125,noisyfb,sp134,noisy,223,-35.5656363787478
-15.0317483532923,231,down,-125,noisyfb,sp134,noisy,230,76.4418088264338
62.0856218489881,16,down,-125,noisyfb,sp134,noisy,15,31.9596914367414
19.6810945883842,48,down,-125,noisyfb,sp134,noisy,47,-6.3843844037573
-12.9370567556658,61,down,-125,noisyfb,sp134,noisy,60,6.61642619191979
6.15047643349408,75,down,-125,noisyfb,sp134,noisy,74,-23.4722798987319
14.7540781449003,94,down,-125,noisyfb,sp134,noisy,93,11.0407542344301
-20.8991120140482,122,down,-125,noisyfb,sp134,noisy,121,-54.4063305618103
-22.1652901150314,171,down,-125,noisyfb,sp134,noisy,170,7.27435101116994
-11.2053387462107,183,down,-125,noisyfb,sp134,noisy,182,3.37738962415366
-21.4721024915492,204,down,-125,noisyfb,sp134,noisy,203,56.8042738431205
9.33201701058618,213,down,-125,noisyfb,sp134,noisy,212,-37.8278155394289
45.1820637744024,215,down,-125,noisyfb,sp134,noisy,214,-9.87817670409775
6.70554484837174,238,down,-125,noisyfb,sp134,noisy,237,-26.1765243273033
9.23106536470035,53,down,-125,noisyfb,sp134,noisy,52,18.3365717438092
11.0797367500629,106,down,-125,noisyfb,sp134,noisy,105,25.6516060653483
2.00747858210348,108,down,-125,noisyfb,sp134,noisy,107,-22.2845449956971
24.1061219590548,133,down,-125,noisyfb,sp134,noisy,132,11.3230494763484
23.6034182340754,139,down,-125,noisyfb,sp134,noisy,138,-4.51766342065014
20.8442709402067,152,down,-125,noisyfb,sp134,noisy,151,-1.04679367151451
23.9752262701063,163,down,-125,noisyfb,sp134,noisy,162,18.9949026192573
-1.63664654826478,197,down,-125,noisyfb,sp134,noisy,196,10.4535963161887
-33.227101540901,200,down,-125,noisyfb,sp134,noisy,199,11.5046602956078
21.4145508176086,228,down,-125,noisyfb,sp134,noisy,227,-10.5424895596873
-20.5690991507914,234,down,-125,noisyfb,sp134,noisy,233,40.721055792541
46.3259246049508,16,up,125,noisyfb,sp138,noisy,15,40.02737178149
27.2273330983778,18,up,125,noisyfb,sp138,noisy,17,-45.0702876518361
-1.27442522237811,90,up,125,noisyfb,sp138,noisy,89,28.3843896985845
14.4160007740403,151,up,125,noisyfb,sp138,noisy,150,-50.2776620229815
28.2012110010622,162,up,125,noisyfb,sp138,noisy,161,-53.5189938774298
17.6130269450309,170,up,125,noisyfb,sp138,noisy,169,-12.0385850743558
-0.956376365043446,194,up,125,noisyfb,sp138,noisy,193,-24.3135945823404
-29.0710259574304,199,up,125,noisyfb,sp138,noisy,198,-47.3669439098263
-40.0447166250074,207,up,125,noisyfb,sp138,noisy,206,-30.0482499250323
17.0202505130719,12,up,125,noisyfb,sp138,noisy,11,126.7330234747
-24.5292151992199,51,up,125,noisyfb,sp138,noisy,50,-28.7519415365746
9.49788957802096,75,up,125,noisyfb,sp138,noisy,74,33.8064524743665
-11.4658461704368,78,up,125,noisyfb,sp138,noisy,77,-23.7723399114431
-47.6932406136892,97,up,125,noisyfb,sp138,noisy,96,71.5098507027536
18.2410875993669,103,up,125,noisyfb,sp138,noisy,102,32.233794214881
10.6125291546746,114,up,125,noisyfb,sp138,noisy,113,-59.04699836793
4.08211125848069,135,up,125,noisyfb,sp138,noisy,134,-6.94716821849394
-29.4575213407056,137,up,125,noisyfb,sp138,noisy,136,-26.4460924521682
2.866577685145,155,up,125,noisyfb,sp138,noisy,154,9.00336360499126
-6.82405916787643,158,up,125,noisyfb,sp138,noisy,157,-38.2405727889322
-3.68171817720467,165,up,125,noisyfb,sp138,noisy,164,-8.80799117146195
5.79626136900113,184,up,125,noisyfb,sp138,noisy,183,-54.7145115784441
58.0032050599421,14,up,125,noisyfb,sp138,noisy,13,79.2626964939245
54.853468226581,27,up,125,noisyfb,sp138,noisy,26,47.2297907296761
88.689040760739,31,up,125,noisyfb,sp138,noisy,30,30.2582504784754
36.6789345633056,37,up,125,noisyfb,sp138,noisy,36,22.4964272429929
6.27131729864045,48,up,125,noisyfb,sp138,noisy,47,21.1933490519257
1.29701344141163,53,up,125,noisyfb,sp138,noisy,52,2.46858759866056
-3.92531871531827,58,up,125,noisyfb,sp138,noisy,57,-4.89015629658563
12.7048492851024,63,up,125,noisyfb,sp138,noisy,62,-0.420568258199049
14.4379592166951,108,up,125,noisyfb,sp138,noisy,107,-36.9602639589
-51.676263264416,123,up,125,noisyfb,sp138,noisy,122,-85.2266301595254
-69.4377808654572,125,up,125,noisyfb,sp138,noisy,124,-34.8347185292739
19.8224503038199,146,up,125,noisyfb,sp138,noisy,145,10.8980408789497
-7.00179527720039,153,up,125,noisyfb,sp138,noisy,152,10.780201586435
3.5655941074704,173,up,125,noisyfb,sp138,noisy,172,-17.4628999446711
-41.4113774913524,180,up,125,noisyfb,sp138,noisy,179,-44.3064736435028
-43.2089247044667,191,up,125,noisyfb,sp138,noisy,190,-25.5660959269749
-29.3881151549245,210,up,125,noisyfb,sp138,noisy,209,-33.8926207338129
60.3700974767379,3,down,-125,noisyfb,sp138,noisy,2,124.612668549953
-16.1938423771734,46,down,-125,noisyfb,sp138,noisy,45,-2.25032465395984
-18.2259993715745,60,down,-125,noisyfb,sp138,noisy,59,12.942518041782
-14.1066598211657,65,down,-125,noisyfb,sp138,noisy,64,35.5520890944228
9.43617762422673,67,down,-125,noisyfb,sp138,noisy,66,34.0211922775923
-39.5044823432443,100,down,-125,noisyfb,sp138,noisy,99,60.6090537194226
-28.5881788632113,118,down,-125,noisyfb,sp138,noisy,117,33.1273657511913
-18.2679783473424,132,down,-125,noisyfb,sp138,noisy,131,-18.5365829171432
-1.8007063299191,175,down,-125,noisyfb,sp138,noisy,174,-12.5131076052035
-12.6760165671739,222,down,-125,noisyfb,sp138,noisy,221,-0.707859379479003
-21.7303566559076,226,down,-125,noisyfb,sp138,noisy,225,-46.8681681031395
45.5524403093125,240,down,-125,noisyfb,sp138,noisy,239,-5.46123231725787
-1.00993638385441,5,down,-125,noisyfb,sp138,noisy,4,46.6803340087356
69.9563209875055,9,down,-125,noisyfb,sp138,noisy,8,69.0180875968794
20.7371510397747,22,down,-125,noisyfb,sp138,noisy,21,35.7670630229309
0.450340657896213,24,down,-125,noisyfb,sp138,noisy,23,41.322289918858
-16.9206506744867,35,down,-125,noisyfb,sp138,noisy,34,2.31329069937791
-21.9629849752768,43,down,-125,noisyfb,sp138,noisy,42,7.29842961782773
17.0995238932298,82,down,-125,noisyfb,sp138,noisy,81,5.73851272359183
35.3184043812394,93,down,-125,noisyfb,sp138,noisy,92,56.0883623982603
30.1693853838707,106,down,-125,noisyfb,sp138,noisy,105,-42.0289947246246
-14.1213941202512,129,down,-125,noisyfb,sp138,noisy,128,18.0242545476247
35.8012932379492,139,down,-125,noisyfb,sp138,noisy,138,20.6358298639333
0.302791157938938,188,down,-125,noisyfb,sp138,noisy,187,9.71693685446439
-12.0757687849905,197,down,-125,noisyfb,sp138,noisy,196,11.2617222552209
3.81033269047676,219,down,-125,noisyfb,sp138,noisy,218,-7.45691597846664
36.8140352179658,233,down,-125,noisyfb,sp138,noisy,232,46.4221991049575
-5.74787381794656,236,down,-125,noisyfb,sp138,noisy,235,-34.0121443278125
0.539477820997135,29,down,-125,noisyfb,sp138,noisy,28,18.2708989178181
22.7693786027847,41,down,-125,noisyfb,sp138,noisy,40,11.3584352776415
-23.9268795937159,71,down,-125,noisyfb,sp138,noisy,70,13.7053942795822
7.50936589720069,73,down,-125,noisyfb,sp138,noisy,72,29.4804315976693
-46.1552121838312,85,down,-125,noisyfb,sp138,noisy,84,-46.1754763552691
-30.4460557464491,144,down,-125,noisyfb,sp138,noisy,143,10.2805280623121
-23.0875339027035,149,down,-125,noisyfb,sp138,noisy,148,22.8638306845257
-7.34508191151391,178,down,-125,noisyfb,sp138,noisy,177,12.4157657659511
-45.8297278854043,205,down,-125,noisyfb,sp138,noisy,204,-59.352602607662
-23.8066340109793,213,down,-125,noisyfb,sp138,noisy,212,13.0142194345008
63.1843405693918,231,down,-125,noisyfb,sp138,noisy,230,41.462499658153
5.55505472531858,8,up,125,noisyfb,sp144,noisy,7,-20.9645514355543
-4.72714548145546,23,up,125,noisyfb,sp144,noisy,22,-92.6874035623666
-49.0798619082906,25,up,125,noisyfb,sp144,noisy,24,-31.3688462203502
6.4324410292002,43,up,125,noisyfb,sp144,noisy,42,-29.6029523489561
16.2542189154659,56,up,125,noisyfb,sp144,noisy,55,-85.8490528882487
6.75904334745015,101,up,125,noisyfb,sp144,noisy,100,8.5767170768916
18.3758672653585,131,up,125,noisyfb,sp144,noisy,130,-55.1151594013959
-60.0395252471335,146,up,125,noisyfb,sp144,noisy,145,10.1470720317144
10.5981752405284,176,up,125,noisyfb,sp144,noisy,175,28.7525774989007
-5.01353540463144,193,up,125,noisyfb,sp144,noisy,192,24.8747608246676
46.4502122172693,207,up,125,noisyfb,sp144,noisy,206,33.4871710380519
16.1717016862409,10,up,125,noisyfb,sp144,noisy,9,-36.110792435618
16.5247271622322,29,up,125,noisyfb,sp144,noisy,28,-20.1913152922997
-0.952906971467121,33,up,125,noisyfb,sp144,noisy,32,-35.2254999413905
-1.23492662553667,64,up,125,noisyfb,sp144,noisy,63,-0.00506411163018601
-35.4533884784175,82,up,125,noisyfb,sp144,noisy,81,-37.1454183875566
-30.5220144313258,92,up,125,noisyfb,sp144,noisy,91,-90.9138178598071
30.7831243458914,110,up,125,noisyfb,sp144,noisy,109,-13.7604153439883
-18.0443185832303,112,up,125,noisyfb,sp144,noisy,111,-61.1297170077432
-5.25786467017624,129,up,125,noisyfb,sp144,noisy,128,-43.7698554738266
-55.0440968191148,144,up,125,noisyfb,sp144,noisy,143,-8.96966492366529
-68.5065139571384,150,up,125,noisyfb,sp144,noisy,149,31.6779514276992
-5.09729733797529,155,up,125,noisyfb,sp144,noisy,154,-17.7794592280363
-50.741758601793,179,up,125,noisyfb,sp144,noisy,178,-30.3202843371565
1.61607859584984,18,up,125,noisyfb,sp144,noisy,17,-72.1596458536381
-39.6895510417741,31,up,125,noisyfb,sp144,noisy,30,-30.7647750556726
-15.7717666610839,38,up,125,noisyfb,sp144,noisy,37,-11.5913605840229
0.381460379123727,41,up,125,noisyfb,sp144,noisy,40,-52.1306850987874
12.6960613931626,59,up,125,noisyfb,sp144,noisy,58,-6.3283739609383
-14.9935014409028,66,up,125,noisyfb,sp144,noisy,65,-24.5731796715497
-35.9144722866704,71,up,125,noisyfb,sp144,noisy,70,-75.8946205809411
12.7968354405193,80,up,125,noisyfb,sp144,noisy,79,-28.6905733558887
-7.1173583433441,115,up,125,noisyfb,sp144,noisy,114,-59.4001835868232
-37.8488147928782,119,up,125,noisyfb,sp144,noisy,118,-45.1680509424055
-10.4488449799311,124,up,125,noisyfb,sp144,noisy,123,4.40292522322043
-19.1320485035933,136,up,125,noisyfb,sp144,noisy,135,-12.8164755219253
-43.6112430372177,159,up,125,noisyfb,sp144,noisy,158,-7.93862701006351
-10.5278462169882,168,up,125,noisyfb,sp144,noisy,167,-2.66157298133737
44.2204569783746,190,up,125,noisyfb,sp144,noisy,189,33.4696451518798
40.2921506406135,218,up,125,noisyfb,sp144,noisy,217,52.1167248621675
